30400	0.000000	0.000000	0.000000	4.586912	19.005491	1.123768	2.371328	35.715616	1.700212	4.586912	19.076919	1.123768	2.738080	31.150129	1.660550	4.586912	19.148347	1.123768	4.586912	19.184061	1.123768	4.586912	19.219775	1.123768	4.586912	19.255489	1.123768	8.048448	13.275713	0.588594	9.244160	9.351373	0.504328	3.416320	25.094221	1.388235	4.627104	18.852635	1.107492	4.270400	20.352267	1.180588	2.763200	30.842205	1.668182	4.627104	18.959777	1.107492	4.627104	18.995491	1.107492	3.416320	25.312917	1.386765	4.491456	21.869371	1.004314	8.751808	9.887842	0.538626	8.616160	10.165697	0.533778	7.726912	11.742298	0.260728	7.726912	11.778012	0.260728	7.726912	11.813726	0.260728	7.726912	11.849440	0.260728	7.726912	12.094378	0.359883	7.726912	11.920868	0.260728	7.134080	12.836063	0.248239	7.726912	11.992296	0.260728	10.073120	2.694242	0.361632	10.048000	2.222388	0.095696	16.311582	5.8346470.801583
31400	0.000000	0.000000	0.000000	4.566816	19.008611	1.130913	2.361280	35.725226	1.673404	4.566816	19.080039	1.130913	2.728032	31.044683	1.701657	4.566816	19.151467	1.130913	4.566816	19.187181	1.130913	4.566816	19.222895	1.130913	4.566816	19.258609	1.130913	8.053472	13.280772	0.582212	9.219040	9.363872	0.505722	3.411296	25.091162	1.386598	4.627104	18.858607	1.110749	4.275424	20.360364	1.176851	2.763200	30.801296	1.665455	4.627104	18.965749	1.110749	4.627104	19.001463	1.110749	3.411296	25.309128	1.389543	4.491456	21.866055	0.993208	8.741760	9.931646	0.537767	8.616160	10.167009	0.533736	7.817344	11.621620	0.241645	7.817344	11.657334	0.241645	7.817344	11.693048	0.241645	7.817344	11.728762	0.241645	7.817344	11.920531	0.326432	7.817344	11.800190	0.241645	7.219488	12.700951	0.244955	7.817344	11.871618	0.241645	10.048000	2.631210	0.338036	10.048000	2.201745	0.084911	16.274285	5.8513390.797035
32400	0.000000	0.000000	0.000000	4.581888	18.984475	1.128289	2.366304	35.676355	1.635881	4.581888	19.055903	1.128289	2.738080	31.049211	1.665138	4.581888	19.127331	1.128289	4.581888	19.163045	1.128289	4.581888	19.198759	1.128289	4.581888	19.234473	1.128289	8.083616	13.255682	0.577311	9.244160	9.338194	0.502193	3.416320	25.094956	1.386765	4.627104	18.861321	1.107492	4.270400	20.349326	1.178235	2.763200	30.770387	1.668182	4.627104	18.968463	1.107492	4.627104	19.004177	1.107492	3.416320	25.308505	1.382353	4.491456	21.867813	0.988574	8.746784	9.897711	0.536022	8.616160	10.170653	0.534277	7.882656	11.534397	0.241555	7.882656	11.570111	0.241555	7.882656	11.605825	0.241555	7.882656	11.641539	0.241555	7.867584	11.862609	0.336161	7.882656	11.712967	0.241555	7.274752	12.611194	0.235152	7.882656	11.784395	0.241555	10.048000	2.552924	0.308429	10.048000	2.184460	0.077839	16.239909	5.8728940.792066
33400	0.000000	0.000000	0.000000	4.596960	18.953941	1.100000	2.421568	35.140677	1.758299	4.596960	19.025369	1.100000	2.748128	31.097582	1.540219	4.596960	19.096797	1.100000	4.596960	19.132511	1.100000	4.596960	19.168225	1.100000	4.596960	19.203939	1.100000	8.008256	13.377711	0.580413	9.264256	9.186008	0.501046	3.411296	25.085271	1.392489	4.627104	18.850463	1.111835	4.270400	20.352267	1.181176	2.768224	30.816682	1.668784	4.627104	18.957605	1.111835	4.627104	18.993319	1.111835	3.411296	25.296609	1.386598	4.496480	21.859652	0.993136	8.736736	9.930317	0.534626	8.621184	10.165014	0.534341	7.902752	11.503277	0.243802	7.902752	11.538991	0.243802	7.902752	11.574705	0.243802	7.902752	11.610419	0.243802	7.907776	11.806682	0.318955	7.902752	11.681847	0.243802	7.294848	12.577171	0.232094	7.902752	11.753275	0.243802	10.048000	2.547406	0.315821	10.048000	2.180406	0.075161	16.208521	5.8818070.787467
34400	0.000000	0.000000	0.000000	4.566816	19.086168	1.139164	2.361280	35.867779	1.755319	4.566816	19.157596	1.139164	2.728032	31.261074	1.590239	4.566816	19.229024	1.139164	4.566816	19.264738	1.139164	4.566816	19.300452	1.139164	4.566816	19.336166	1.139164	7.998208	13.340932	0.589779	9.198944	9.393668	0.509499	3.722784	23.427596	1.091189	4.943616	17.713747	0.912093	4.566816	19.124593	0.768427	2.949088	28.928605	1.363714	4.943616	17.820889	0.912093	4.943616	17.856603	0.912093	3.652448	23.756413	1.092160	4.702464	20.967669	1.002976	9.334592	8.081389	0.461902	9.208992	9.382806	0.459122	7.812320	11.626089	0.251447	7.812320	11.661803	0.251447	7.812320	11.697517	0.251447	7.812320	11.733231	0.251447	7.817344	11.984821	0.348857	7.812320	11.804659	0.251447	7.214464	12.709875	0.242688	7.812320	11.876087	0.251447	10.048000	2.598924	0.333071	10.048000	2.201799	0.085839	15.877184	5.9566810.734669
35400	0.000000	0.000000	0.000000	4.561792	19.006779	1.128304	2.356256	35.738058	1.672708	4.561792	19.078207	1.128304	2.723008	31.116207	1.659594	4.561792	19.149635	1.128304	4.561792	19.185349	1.128304	4.561792	19.221063	1.128304	4.561792	19.256777	1.128304	8.058496	13.281150	0.587237	9.208992	9.364784	0.505904	3.788096	24.140543	1.492752	4.627104	18.850463	1.108578	4.270400	20.349914	1.175882	2.763200	30.803114	1.663636	4.627104	18.957605	1.108578	4.627104	18.993319	1.108578	3.411296	25.298819	1.386598	4.491456	21.850715	0.980864	8.741760	9.897902	0.536412	8.616160	10.165135	0.534027	7.777152	11.676595	0.256783	7.777152	11.712309	0.256783	7.777152	11.748023	0.256783	7.777152	11.783737	0.256783	7.777152	12.043611	0.354259	7.777152	11.855165	0.256783	7.179296	12.762898	0.247726	7.777152	11.926593	0.256783	10.048000	2.592781	0.327036	10.048000	2.246263	0.101946	16.259791	5.8515010.802027
36400	0.000000	0.000000	0.000000	4.586912	19.039992	1.131982	2.371328	35.753751	1.649364	4.586912	19.111420	1.131982	2.738080	31.163890	1.613761	4.586912	19.182848	1.131982	4.586912	19.218562	1.131982	4.586912	19.254276	1.131982	4.586912	19.289990	1.131982	8.048448	13.281420	0.583133	9.239136	9.364328	0.505360	3.456512	24.965499	1.395868	4.627104	18.860778	1.105320	4.270400	20.367561	1.176471	2.768224	30.847535	1.663339	4.627104	18.967920	1.105320	4.627104	19.003634	1.105320	3.406272	25.309015	1.389381	4.491456	21.864896	0.992290	8.746784	9.905731	0.533396	8.621184	10.173276	0.534257	7.671648	11.808624	0.267518	7.671648	11.844338	0.267518	7.671648	11.880052	0.267518	7.671648	11.915766	0.267518	7.671648	12.169414	0.359435	7.671648	11.987194	0.267518	7.083840	12.913371	0.264894	7.671648	12.058622	0.267518	10.048000	2.735031	0.365107	10.048000	2.248870	0.101732	16.338310	5.8207090.801315
37400	0.000000	0.000000	0.000000	4.551744	19.072641	1.136313	2.351232	35.878081	1.674145	4.551744	19.144069	1.136313	2.723008	31.249049	1.566421	4.551744	19.215497	1.136313	4.551744	19.251211	1.136313	4.551744	19.286925	1.136313	4.551744	19.322639	1.136313	8.023328	13.325977	0.585338	9.188896	9.395278	0.509353	3.411296	25.099998	1.389543	4.627104	18.861321	1.109663	4.275424	20.365652	1.180964	2.763200	30.810387	1.665455	4.627104	18.968463	1.109663	4.627104	19.004177	1.109663	4.064416	23.272475	1.322929	4.461312	21.913179	0.979729	8.736736	9.923458	0.537378	8.616160	10.170403	0.534902	7.736960	11.737336	0.256818	7.736960	11.773050	0.256818	7.736960	11.808764	0.256818	7.736960	11.844478	0.256818	7.731936	12.086329	0.359881	7.736960	11.915906	0.256818	7.139104	12.829061	0.255454	7.736960	11.987334	0.256818	10.022880	2.680697	0.358539	10.048000	2.220924	0.094804	16.271444	5.8442090.796859
38400	0.000000	0.000000	0.000000	4.586912	18.991799	1.127601	2.386400	35.527216	1.649173	4.586912	19.063227	1.127601	2.738080	31.124441	1.607339	4.586912	19.134655	1.127601	4.586912	19.170369	1.127601	4.586912	19.206083	1.127601	4.586912	19.241797	1.127601	8.033376	13.318413	0.580385	9.239136	9.323079	0.503573	3.416320	25.083192	1.384559	4.627104	18.849921	1.112378	4.270400	20.352267	1.174118	2.763200	30.801296	1.663636	4.627104	18.957063	1.112378	4.627104	18.992777	1.112378	3.421344	25.258010	1.395112	4.496480	21.852948	0.990024	8.746784	9.940318	0.537212	8.616160	10.162823	0.533861	7.837440	11.577517	0.245513	7.837440	11.613231	0.245513	7.837440	11.648945	0.245513	7.837440	11.684659	0.245513	7.832416	11.890201	0.326675	7.837440	11.756087	0.245513	7.239584	12.658091	0.236641	7.837440	11.827515	0.245513	10.073120	2.604823	0.329070	10.048000	2.193977	0.082625	16.251830	5.8628460.792575
39400	0.000000	0.000000	0.000000	4.551744	19.104098	1.140177	2.351232	35.873808	1.712607	4.551744	19.175526	1.140177	2.717984	31.224965	1.561922	4.551744	19.246954	1.140177	4.551744	19.282668	1.140177	4.551744	19.318382	1.140177	4.551744	19.354096	1.140177	8.033376	13.345283	0.590994	9.183872	9.407885	0.509437	3.411296	25.083798	1.386598	4.627104	18.855892	1.104777	4.270400	20.358737	1.177059	2.763200	30.801296	1.659091	4.627104	18.963034	1.104777	4.627104	18.998748	1.104777	3.416320	25.304829	1.384559	4.491456	21.863498	1.001837	8.736736	9.926230	0.533065	8.621184	10.166096	0.534299	7.862560	11.562801	0.247923	7.862560	11.598515	0.247923	7.862560	11.634229	0.247923	7.862560	11.669943	0.247923	7.872608	11.856675	0.314090	7.862560	11.741371	0.247923	7.259680	12.642458	0.239792	7.862560	11.812799	0.247923	10.048000	2.573603	0.322357	10.048000	2.203192	0.085696	16.288755	5.8578220.795366
40400	0.000000	0.000000	0.000000	4.561792	19.046978	1.126652	2.381376	35.564660	1.699970	4.561792	19.118406	1.126652	2.728032	31.139527	1.498158	4.561792	19.189834	1.126652	4.561792	19.225548	1.126652	4.561792	19.261262	1.126652	4.561792	19.296976	1.126652	8.013280	13.355213	0.594917	9.198944	9.377381	0.505344	3.416320	25.087603	1.381618	4.627104	18.847206	1.106949	4.275424	20.356839	1.176851	2.763200	30.819478	1.656364	4.627104	18.954348	1.106949	4.627104	18.990062	1.106949	3.416320	25.296740	1.381618	4.496480	21.853228	0.983001	8.736736	9.919987	0.534338	8.616160	10.165655	0.532945	7.812320	11.630269	0.247910	7.812320	11.665983	0.247910	7.812320	11.701697	0.247910	7.812320	11.737411	0.247910	7.812320	11.942234	0.338172	7.812320	11.808839	0.247910	7.209440	12.708708	0.242857	7.812320	11.880267	0.247910	10.022880	2.613279	0.333960	10.048000	2.202245	0.086018	16.282512	5.8471260.790785
41400	0.000000	0.000000	0.000000	4.561792	19.070105	1.132159	2.356256	35.816949	1.641791	4.561792	19.141533	1.132159	2.723008	31.224141	1.597786	4.561792	19.212961	1.132159	4.561792	19.248675	1.132159	4.561792	19.284389	1.132159	4.561792	19.320103	1.132159	8.028352	13.331110	0.576904	9.203968	9.381050	0.507603	3.411296	25.074225	1.384389	4.627104	18.845035	1.112378	4.270400	20.346973	1.175882	2.768224	30.790366	1.665154	4.627104	18.952177	1.112378	4.627104	18.987891	1.112378	3.411296	25.295873	1.384389	4.486432	21.859554	0.990001	8.746784	9.911496	0.533642	8.626208	10.162584	0.532449	7.822368	11.618119	0.251124	7.822368	11.653833	0.251124	7.822368	11.689547	0.251124	7.822368	11.725261	0.251124	7.817344	11.920898	0.325973	7.822368	11.796689	0.251124	7.219488	12.696776	0.241823	7.822368	11.868117	0.251124	10.073120	2.607584	0.318454	10.048000	2.211692	0.084875	16.291797	5.8508530.793482
42400	0.000000	0.000000	0.000000	4.566816	19.043264	1.134763	2.361280	35.789056	1.605319	4.566816	19.114692	1.134763	2.733056	31.187576	1.556985	4.566816	19.186120	1.134763	4.566816	19.221834	1.134763	4.566816	19.257548	1.134763	4.566816	19.293262	1.134763	8.003232	13.330715	0.585441	9.208992	9.385125	0.507073	3.416320	25.096427	1.378676	4.627104	18.849921	1.107492	4.270400	20.369326	1.176471	2.763200	30.842205	1.662727	4.627104	18.957063	1.107492	4.627104	18.992777	1.107492	3.416320	25.309240	1.384559	4.491456	21.861141	0.992809	8.741760	9.922245	0.530706	8.616160	10.167030	0.532653	7.907776	11.492583	0.248094	7.907776	11.528297	0.248094	7.907776	11.564011	0.248094	7.907776	11.599725	0.248094	7.907776	11.779272	0.308177	7.907776	11.671153	0.248094	7.299872	12.566028	0.231590	7.907776	11.742581	0.248094	10.048000	2.539835	0.306250	10.048000	2.211781	0.091232	16.253930	5.8727320.789364
43400	0.000000	0.000000	0.000000	4.581888	19.012436	1.128289	2.366304	35.777205	1.749469	4.581888	19.083864	1.128289	2.733056	31.161841	1.665441	4.581888	19.155292	1.128289	4.581888	19.191006	1.128289	4.581888	19.226720	1.128289	4.581888	19.262434	1.128289	8.058496	13.301322	0.589976	9.224064	9.357776	0.505058	3.411296	25.115462	1.387334	4.627104	18.869465	1.113464	4.270400	20.368149	1.178235	2.763200	30.824024	1.668182	4.627104	18.976607	1.113464	4.627104	19.012321	1.113464	3.411296	25.337846	1.385862	4.491456	21.883752	1.007990	8.746784	9.919804	0.535325	8.611136	10.179529	0.534672	7.787200	11.652717	0.256774	7.787200	11.688431	0.256774	7.787200	11.724145	0.256774	7.787200	11.759859	0.256774	7.772128	11.992369	0.350217	7.787200	11.831287	0.256774	7.194368	12.738015	0.247905	7.787200	11.902715	0.256774	10.037952	2.625146	0.336408	10.042976	2.209389	0.087740	16.294869	5.8461530.802600
44400	0.000000	0.000000	0.000000	4.566816	19.030613	1.135864	2.361280	35.730545	1.654255	4.566816	19.102041	1.135864	2.728032	31.145972	1.648250	4.566816	19.173469	1.135864	4.566816	19.209183	1.135864	4.566816	19.244897	1.135864	4.566816	19.280611	1.135864	8.023328	13.311866	0.580732	9.219040	9.361225	0.506111	3.411296	25.136081	1.387334	4.627104	18.888466	1.106949	4.270400	20.393443	1.186471	2.763200	30.837660	1.664545	4.627104	18.995608	1.106949	4.627104	19.031322	1.106949	3.411296	25.355520	1.381443	4.466336	21.921223	1.012213	8.721664	9.928481	0.535097	8.616160	10.190312	0.535610	7.917824	11.498204	0.240165	7.917824	11.533918	0.240165	7.917824	11.569632	0.240165	7.917824	11.605346	0.240165	7.932896	11.801707	0.317968	7.917824	11.676774	0.240165	7.304896	12.573125	0.220426	7.917824	11.748202	0.240165	10.058048	2.539966	0.304767	10.053024	2.176671	0.074356	16.257809	5.8751630.793116
45400	0.000000	0.000000	0.000000	4.541696	19.174746	1.141040	2.346208	36.020845	1.829764	4.541696	19.246174	1.141040	2.712960	31.426717	1.520370	4.541696	19.317602	1.141040	4.541696	19.353316	1.141040	4.541696	19.389030	1.141040	4.541696	19.424744	1.141040	7.993184	13.407955	0.585705	9.143680	9.445129	0.513658	3.411296	25.120617	1.385125	4.617056	18.870906	1.110990	4.265376	20.371241	1.177856	2.758176	30.812267	1.665756	4.617056	18.978048	1.110990	4.617056	19.013762	1.110990	3.406272	25.333351	1.388643	4.491456	21.887028	1.005672	8.726688	9.928621	0.535694	8.601088	10.181938	0.533628	7.852512	11.559143	0.250160	7.852512	11.594857	0.250160	7.852512	11.630571	0.250160	7.852512	11.666285	0.250160	7.852512	11.871362	0.325839	7.852512	11.737713	0.250160	7.254656	12.636057	0.240305	7.852512	11.809141	0.250160	10.032928	2.565426	0.311861	10.042976	2.191362	0.080630	16.321482	5.8469630.799377
46400	0.000000	0.000000	0.000000	4.561792	19.054136	1.132159	2.361280	35.798630	1.707447	4.561792	19.125564	1.132159	2.728032	31.205825	1.590239	4.561792	19.196992	1.132159	4.561792	19.232706	1.132159	4.561792	19.268420	1.132159	4.561792	19.304134	1.132159	8.018304	13.338337	0.572145	9.198944	9.380073	0.507471	3.411296	25.096317	1.382180	4.627104	18.858607	1.109121	4.270400	20.361090	1.175882	2.763200	30.805842	1.662727	4.627104	18.965749	1.109121	4.627104	19.001463	1.109121	3.416320	25.315123	1.384559	4.491456	21.866774	0.995446	8.746784	9.945774	0.536268	8.621184	10.171986	0.532759	7.767104	11.696977	0.260349	7.767104	11.732691	0.260349	7.767104	11.768405	0.260349	7.767104	11.804119	0.260349	7.767104	11.992669	0.337645	7.767104	11.875547	0.260349	7.169248	12.782698	0.249124	7.767104	11.946975	0.260349	10.063072	2.664684	0.348442	10.053024	2.210476	0.091258	16.315122	5.8365920.798581
47400	0.000000	0.000000	0.000000	4.652224	18.751881	1.077214	2.446688	34.793090	1.514814	4.652224	18.823309	1.077214	2.778272	30.653795	1.544304	4.652224	18.894737	1.077214	4.652224	18.930451	1.077214	4.652224	18.966165	1.077214	4.652224	19.001879	1.077214	8.038400	13.292294	0.598125	9.354688	8.867354	0.491043	3.421344	25.071574	1.382526	4.637152	18.843111	1.103467	4.280448	20.344968	1.171948	2.768224	30.785829	1.656080	4.637152	18.950253	1.103467	4.637152	18.985967	1.103467	3.421344	25.285858	1.383994	4.491456	21.844083	0.987216	8.751808	9.906950	0.533992	8.631232	10.160115	0.531889	7.797248	11.653064	0.252255	7.797248	11.688778	0.252255	7.797248	11.724492	0.252255	7.797248	11.760206	0.252255	7.792224	12.003446	0.350972	7.797248	11.831634	0.252255	7.194368	12.741507	0.238128	7.797248	11.903062	0.252255	10.022880	2.614317	0.334658	10.048000	2.205727	0.087911	16.170319	5.8725700.777252
48400	0.000000	0.000000	0.000000	4.566816	19.041614	1.131463	2.361280	35.758205	1.674468	4.566816	19.113042	1.131463	2.728032	31.109140	1.635359	4.566816	19.184470	1.131463	4.566816	19.220184	1.131463	4.566816	19.255898	1.131463	4.566816	19.291612	1.131463	8.038400	13.300107	0.585491	9.219040	9.352681	0.505294	3.406272	25.117592	1.378319	4.612032	18.879799	1.117647	4.260352	20.381416	1.179835	2.758176	30.812267	1.669399	4.612032	18.986941	1.117647	4.612032	19.022655	1.117647	3.401248	25.335489	1.380355	4.491456	21.885550	1.012863	8.716640	9.939457	0.535241	8.596064	10.176955	0.534441	7.807296	11.633460	0.247104	7.807296	11.669174	0.247104	7.807296	11.704888	0.247104	7.807296	11.740602	0.247104	7.807296	11.912210	0.322624	7.807296	11.812030	0.247104	7.209440	12.716721	0.241115	7.807296	11.883458	0.247104	10.073120	2.673116	0.352583	10.048000	2.208763	0.086625	16.294177	5.8450190.797366
49400	0.000000	0.000000	0.000000	4.581888	18.997633	1.137610	2.366304	35.707141	1.619958	4.581888	19.069061	1.137610	2.738080	31.140954	1.596330	4.581888	19.140489	1.137610	4.581888	19.176203	1.137610	4.581888	19.211917	1.137610	4.581888	19.247631	1.137610	8.083616	13.247891	0.589252	9.229088	9.350384	0.504122	3.446464	25.004257	1.384839	4.632128	18.849223	1.102495	4.275424	20.353901	1.173325	2.768224	30.835738	1.657895	4.632128	18.956365	1.102495	4.632128	18.992079	1.102495	3.416320	25.296005	1.380147	4.491456	21.861940	0.995286	8.746784	9.897854	0.538073	8.626208	10.166390	0.532490	7.837440	11.586171	0.248718	7.837440	11.621885	0.248718	7.837440	11.657599	0.248718	7.837440	11.693313	0.248718	7.837440	11.912337	0.331639	7.837440	11.764741	0.248718	7.239584	12.666766	0.237335	7.837440	11.836169	0.248718	10.048000	2.589067	0.319929	10.048000	2.193388	0.082661	16.258855	5.8636560.792540
50400	0.000000	0.000000	0.000000	4.581888	18.959256	1.125000	2.366304	35.638139	1.617834	4.581888	19.030684	1.125000	2.738080	31.118019	1.657798	4.581888	19.102112	1.125000	4.581888	19.137826	1.125000	4.581888	19.173540	1.125000	4.581888	19.209254	1.125000	8.058496	13.264584	0.582984	9.244160	9.334157	0.502426	3.416320	25.086868	1.381618	4.632128	18.849766	1.106833	4.275424	20.359776	1.174501	2.763200	30.764933	1.660909	4.632128	18.956908	1.106833	4.632128	18.992622	1.106833	3.627328	24.666181	1.393945	4.451264	21.898286	0.952112	8.756832	9.899807	0.532805	8.626208	10.165038	0.532511	7.797248	11.643076	0.260954	7.797248	11.678790	0.260954	7.797248	11.714504	0.260954	7.797248	11.750218	0.260954	7.782176	11.971735	0.340404	7.797248	11.821646	0.260954	7.194368	12.730334	0.251746	7.797248	11.893074	0.260954	10.017856	2.635997	0.336008	10.048000	2.209442	0.087554	16.246986	5.8560390.794883
51400	0.000000	0.000000	0.000000	4.581888	19.020659	1.128838	2.371328	35.759048	1.697034	4.581888	19.092087	1.128838	2.733056	31.106694	1.636949	4.581888	19.163515	1.128838	4.581888	19.199229	1.128838	4.581888	19.234943	1.128838	4.581888	19.270657	1.128838	7.998208	13.330725	0.579325	9.244160	9.363233	0.505648	3.411296	25.092635	1.386598	4.627104	18.860778	1.106949	4.270400	20.353443	1.175294	2.763200	30.843114	1.661818	4.627104	18.967920	1.106949	4.627104	19.003634	1.106949	4.089536	23.077663	1.341391	4.481408	21.885590	0.997437	8.741760	9.935177	0.531383	8.616160	10.168404	0.533090	7.832416	11.604076	0.250802	7.832416	11.639790	0.250802	7.832416	11.675504	0.250802	7.832416	11.711218	0.250802	7.847488	11.913926	0.330323	7.832416	11.782646	0.250802	7.229536	12.686267	0.246352	7.832416	11.854074	0.250802	10.053024	2.609741	0.330353	10.048000	2.205335	0.083679	16.206830	5.8795390.794689
52400	0.000000	0.000000	0.000000	4.566816	19.041064	1.132013	2.361280	35.772035	1.705319	4.566816	19.112492	1.132013	2.728032	31.164389	1.587477	4.566816	19.183920	1.132013	4.566816	19.219634	1.132013	4.566816	19.255348	1.132013	4.566816	19.291062	1.132013	8.043424	13.329539	0.584880	9.198944	9.372563	0.506515	3.416320	25.094221	1.381618	4.627104	18.861321	1.106949	4.270400	20.363443	1.176471	2.768224	30.812144	1.658802	4.627104	18.968463	1.106949	4.627104	19.004177	1.106949	3.687616	24.303821	1.447499	4.491456	21.861501	0.991291	8.741760	9.881318	0.533518	8.616160	10.168404	0.532466	7.802272	11.643739	0.242434	7.802272	11.679453	0.242434	7.802272	11.715167	0.242434	7.802272	11.750881	0.242434	7.797248	11.974330	0.341955	7.802272	11.822309	0.242434	7.204416	12.722880	0.240237	7.802272	11.893737	0.242434	10.053024	2.620557	0.329353	10.048000	2.207138	0.087268	16.261002	5.8555530.795877
53400	0.000000	0.000000	0.000000	4.586912	18.985775	1.131982	2.406496	35.268206	1.546525	4.586912	19.057203	1.131982	2.743104	31.110987	1.611722	4.586912	19.128631	1.131982	4.586912	19.164345	1.131982	4.586912	19.200059	1.131982	4.586912	19.235773	1.131982	8.073568	13.251542	0.578407	9.244160	9.329809	0.503785	3.416320	25.089809	1.380147	4.627104	18.861321	1.105863	4.275424	20.359776	1.172738	2.763200	30.796751	1.660909	4.627104	18.968463	1.105863	4.627104	19.004177	1.105863	3.416320	25.304093	1.383088	4.491456	21.869411	1.001438	8.741760	9.907590	0.538855	8.621184	10.165409	0.533113	7.782176	11.660452	0.255649	7.782176	11.696166	0.255649	7.782176	11.731880	0.255649	7.782176	11.767594	0.255649	7.787200	12.027255	0.360346	7.782176	11.839022	0.255649	7.184320	12.746201	0.239161	7.782176	11.910450	0.255649	10.068096	2.632360	0.336470	10.048000	2.213567	0.089054	16.267228	5.8508530.792875
54400	0.000000	0.000000	0.000000	4.566816	19.013561	1.123212	2.411520	35.199700	1.714286	4.566816	19.084989	1.123212	2.728032	31.125714	1.629834	4.566816	19.156417	1.123212	4.566816	19.192131	1.123212	4.566816	19.227845	1.123212	4.566816	19.263559	1.123212	8.003232	13.364501	0.597749	9.219040	9.357917	0.506014	3.411296	25.096317	1.392489	4.627104	18.861321	1.106949	4.270400	20.364620	1.174706	2.763200	30.814933	1.662727	4.627104	18.968463	1.106949	4.627104	19.004177	1.106949	3.411296	25.306919	1.388071	4.491456	21.868811	0.996804	8.746784	9.905301	0.536658	8.616160	10.169570	0.532924	7.812320	11.625125	0.254019	7.812320	11.660839	0.254019	7.812320	11.696553	0.254019	7.812320	11.732267	0.254019	7.812320	11.899216	0.313826	7.812320	11.803695	0.254019	7.214464	12.705001	0.238510	7.812320	11.875123	0.254019	10.048000	2.643424	0.337054	10.042976	2.205191	0.085918	16.264297	5.8498810.796510
55400	0.000000	0.000000	0.000000	4.586912	18.991252	1.127601	2.371328	35.658412	1.653602	4.586912	19.062680	1.127601	2.738080	31.049211	1.648624	4.586912	19.134108	1.127601	4.586912	19.169822	1.127601	4.586912	19.205536	1.127601	4.586912	19.241250	1.127601	8.073568	13.248586	0.591497	9.254208	9.334639	0.501919	3.567040	24.077765	1.180986	4.828064	18.102562	0.973985	4.461312	19.550850	0.921734	2.903872	29.454792	1.420292	4.828064	18.209704	0.973985	4.828064	18.245418	0.973985	3.567040	24.293457	1.178169	4.627104	21.311683	0.965100	9.123584	8.670461	0.486076	8.987936	9.680148	0.482911	7.857536	11.566248	0.249361	7.857536	11.601962	0.249361	7.857536	11.637676	0.249361	7.857536	11.673390	0.249361	7.857536	11.912497	0.341158	7.857536	11.744818	0.249361	7.254656	12.644368	0.235803	7.857536	11.816246	0.249361	10.048000	2.547674	0.307750	10.053024	2.191218	0.080799	15.968659	5.9367480.747747
56400	0.000000	0.000000	0.000000	4.581888	19.000923	1.126645	2.381376	35.563229	1.593128	4.581888	19.072351	1.126645	2.738080	31.086826	1.655046	4.581888	19.143779	1.126645	4.581888	19.179493	1.126645	4.581888	19.215207	1.126645	4.581888	19.250921	1.126645	8.078592	13.259999	0.583267	9.234112	9.347450	0.502876	3.411296	25.085271	1.380707	4.627104	18.853178	1.106949	4.270400	20.341679	1.178235	2.763200	30.792205	1.659091	4.627104	18.960320	1.106949	4.627104	18.996034	1.106949	3.853408	23.760920	1.383963	4.491456	21.854829	0.979985	8.746784	9.930389	0.533519	8.616160	10.161928	0.534236	7.827392	11.598577	0.249037	7.827392	11.634291	0.249037	7.827392	11.670005	0.249037	7.827392	11.705719	0.249037	7.827392	11.916383	0.332707	7.827392	11.777147	0.249037	7.224512	12.682651	0.240612	7.827392	11.848575	0.249037	10.022880	2.617182	0.337415	10.048000	2.189995	0.083625	16.209595	5.8724080.792044
57400	0.000000	0.000000	0.000000	4.657248	18.725904	1.083603	2.471808	34.535901	1.596545	4.657248	18.797332	1.083603	2.783296	30.674778	1.472924	4.657248	18.868760	1.083603	4.657248	18.904474	1.083603	4.657248	18.940188	1.083603	4.657248	18.975902	1.083603	7.973088	13.383504	0.592380	9.319520	8.804308	0.490566	3.582112	24.039590	1.232118	4.853184	18.075671	1.012422	4.476384	19.515582	1.062851	2.984256	29.055204	1.538961	4.853184	18.182813	1.012422	4.853184	18.218527	1.012422	3.722784	23.753650	1.308656	4.601984	21.309602	1.050920	9.003008	8.790465	0.497489	8.897504	9.022154	0.492740	7.711840	11.764912	0.261889	7.711840	11.800626	0.261889	7.711840	11.836340	0.261889	7.711840	11.872054	0.261889	7.706816	12.074923	0.348342	7.711840	11.943482	0.261889	7.119008	12.857129	0.260762	7.711840	12.014910	0.261889	10.068096	2.723392	0.361473	10.042976	2.283498	0.107589	15.862761	5.9202170.758856
58400	0.000000	0.000000	0.000000	4.586912	18.988514	1.122673	2.371328	35.662649	1.595339	4.586912	19.059942	1.122673	2.743104	31.079720	1.645343	4.586912	19.131370	1.122673	4.586912	19.167084	1.122673	4.586912	19.202798	1.122673	4.586912	19.238512	1.122673	8.058496	13.276986	0.598014	9.244160	9.343493	0.503552	4.124704	20.937566	0.652862	5.591712	15.793394	0.624888	5.164672	17.041493	0.358463	3.426368	25.341514	0.906263	5.591712	15.900536	0.624888	5.591712	15.936250	0.624888	4.124704	21.157331	0.654080	5.124480	19.354372	1.020168	10.032928	3.213756	0.366586	10.022880	3.112276	0.345256	7.817344	11.620977	0.253856	7.817344	11.656691	0.253856	7.817344	11.692405	0.253856	7.817344	11.728119	0.253856	7.817344	11.923400	0.323724	7.817344	11.799547	0.253856	7.219488	12.701299	0.238344	7.817344	11.870975	0.253856	10.053024	2.610580	0.327158	10.053024	2.200820	0.085225	14.894980	6.1542380.637233
